	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	CD_Effect	CD_Pvalue	CD_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	asthma_Effect	asthma_Pvalue	asthma_SE	STH_Effect	STH_Pvalue	RE_Qvalue	STH_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	CD_Qvalue	CD_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	cirrhosis_Qvalue	cirrhosis_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	asthma_Qvalue	asthma_SE_RE	STH_Qvalue	STH_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	migraine_Qvalue	migraine_SE_RE
PWY-3801: sucrose degradation II (sucrose synthase)	-0.08389078563562609	0.1862896550331445	0.0634749932734651	-0.05870428703719704	0.6520629036404489	0.13019409684958907	NA	NA	NA	NA	NA	NA	0.25152217722854764	0.029404194288685133	0.11535165408464905	0.2481955598128089	0.058545300085890026	0.1309693139637754	0.05134309351975155	0.7393554333566091	0.1538768550587787	NA	NA	NA	0.13910313264970428	0.3850928330675541	0.3211777351307299	0.1598167371934501	0.09059195991637137	0.7411635938537917	0.25216807822963383	NA	NA	NA	NA	NA	NA	0.06562037419484476	0.252956211439477	0.05740068576060534	-0.04688496989594171;0.17812571828563123	0.0032948387257877606	1.1431984361392538	0.011906883251907353	0.006821860799874737	0.43834646433230645	0.26762739173775696	0.0634749932734651	0.9979133102574148	0.13019409684958907	NA	NA	NA	NA	0.04283448372157938	0.11535165408464905	0.07657353535043394	0.1309693139637754	0.912304072738272	0.1538768550587787	NA	NA	0.7525028319636388	0.1598167371934501	0.9891790865546536	0.25216807822963383	NA	NA	NA	NA
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	0.10887705880388844	0.20112719077781785	0.08517020815733906	-0.0029397463250554305	0.9745645623091628	0.09220131690482243	0.6350362227042371	0.29788951990485857	0.6100428311688982	-0.04371525126001298	0.6862901606674092	0.10823428050854267	0.3057143087256467	0.008233963991223276	0.11556745471595382	0.2349102325423589	0.07328358732756744	0.13091716817707166	-0.2458564028688823	0.11243544569840423	0.1544316409817273	0.06744733068820488	0.7623851871475126	0.14217782528154324	0.2394329107710056	0.13585611802766376	0.3194087247557752	0.16019472424754874	-0.4613916127132575	0.09625992634569368	0.25537022754014	0.14278435549604804	0.4814539322337447	0.2023086278927796	0.0171206820038698	0.9160037213530768	0.13363572055668846	0.06460874094515077	0.2493711524023361	0.056089909796711884	-0.04532748225640451;0.17454496414670606	0.003146077981003276	1.1518781395675963	0.012049550038395803	0.01649712597695031	0.4041436298177461	0.2859229750430302	0.08517020815733906	0.9979133102574148	0.09220131690482243	0.5767750996721486	0.6100428311688982	0.9076124610504129	0.10823428050854267	0.012983141723988765	0.11556745471595382	0.0940586852927034	0.13091716817707166	0.5139015496158678	0.1544316409817273	0.8714055563572655	0.14217782528154324	0.5362959631604112	0.16019472424754874	0.9891790865546536	0.25537022754014	0.9464041765834222	0.2023086278927796	0.979102105920751	0.13363572055668846
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	-0.02623910710531	0.6393181011505413	0.055988416889000435	-0.0390500771779288	0.6719556191547502	0.0922154730937176	NA	NA	NA	NA	NA	NA	0.2087535410619024	0.07031077060270813	0.1152107603243469	0.3810071147116498	0.0038675598465767063	0.13164636836925733	-0.0027054681455290423	0.9860101513088868	0.15385157940426186	NA	NA	NA	0.011860497171978223	0.940893314000511	0.36810008181094545	0.15962521531076596	-0.09275466835898202	0.7352193954602341	0.25217432118680105	NA	NA	NA	NA	NA	NA	0.0643143297374669	0.2951828818340756	0.06143784671625002	-0.05610384982638314;0.18473250930131693	0.0037746090091294337	1.0468193983832454	0.011294963249641372	0.01126690516823384	0.4718894344789303	0.7108443152521333	0.055988416889000435	0.9979133102574148	0.0922154730937176	NA	NA	NA	NA	0.09561804435510676	0.1152107603243469	0.006200134851321414	0.13164636836925733	0.9977009000071466	0.15385157940426186	NA	NA	0.9854829935255828	0.15962521531076596	0.9891790865546536	0.25217432118680105	NA	NA	NA	NA
PWY-5417: catechol degradation III (ortho-cleavage pathway)	-0.02623910710531	0.6393181011505413	0.055988416889000435	-0.0390500771779288	0.6719556191547502	0.0922154730937176	NA	NA	NA	NA	NA	NA	0.2087535410619024	0.07031077060270813	0.1152107603243469	0.3810071147116498	0.0038675598465767063	0.13164636836925733	-0.0027054681455290423	0.9860101513088868	0.15385157940426186	NA	NA	NA	0.011860497171978223	0.940893314000511	0.36810008181094545	0.15962521531076596	-0.09275466835898202	0.7352193954602341	0.25217432118680105	NA	NA	NA	NA	NA	NA	0.0643143297374669	0.2951828818340756	0.06143784671625002	-0.05610384982638314;0.18473250930131693	0.0037746090091294337	1.0468193983832454	0.011294963249641372	0.01126690516823384	0.4718894344789303	0.7108443152521333	0.055988416889000435	0.9979133102574148	0.0922154730937176	NA	NA	NA	NA	0.09561804435510676	0.1152107603243469	0.006200134851321414	0.13164636836925733	0.9977009000071466	0.15385157940426186	NA	NA	0.9854829935255828	0.15962521531076596	0.9891790865546536	0.25217432118680105	NA	NA	NA	NA
PWY-6210: 2-aminophenol degradation	-0.2390362827583397	0.003252263919919729	0.08122665567058615	0.12164206943794875	0.2675118156973604	0.10970498373486616	NA	NA	NA	NA	NA	NA	0.07432753043607755	0.5182993721628958	0.11493791125665015	-0.3250671841150814	0.01348636825040378	0.13132678901876393	-0.142621174019853	0.3559265091035788	0.15404697626807556	NA	NA	NA	NA	NA	0.5583053080321804	NA	0.32041687905139865	0.24519230493819005	0.2536509311035064	NA	NA	NA	NA	NA	NA	-0.06372520081922615	0.48768435021426737	0.09182350770406265	-0.24369927591918894;0.11624887428073664	0.008431556567078054	-0.6939965855432757	0.030506383354206277	0.032305173399163487	0.6680240473515264	0.010207105225594228	0.08122665567058615	0.9979133102574148	0.10970498373486616	NA	NA	NA	NA	0.5849974146932416	0.11493791125665015	0.019773607541517284	0.13132678901876393	0.7905315096932121	0.15404697626807556	NA	NA	NA	NA	0.9891790865546536	0.2536509311035064	NA	NA	NA	NA
PWY-622: starch biosynthesis	-0.201217351747114	0.00033734858366396564	0.05613085018340517	0.08206189890237169	0.3736097611865157	0.0922321452007306	0.040661699755597316	0.929368344824364	0.4587306918240124	0.2124059958546929	0.5683231735746901	0.3723006370745799	0.049049038019021884	0.6698443121313099	0.1149155204536059	0.1730499565271447	0.18633261939149254	0.13071192846342086	0.4109977624644869	0.008396744235889125	0.15546730348018514	-0.01579122162558568	0.9435600405336382	0.1421396335333052	0.3239995254441141	0.044207943215534944	0.39568347105136603	0.16066768740962872	0.4809029032228756	0.08329811155714914	0.2556559040178452	-0.14691191476271234	0.4689058312853579	0.2023237081621829	-0.19497377859695808	0.23046588501357546	0.13395039856762464	0.06370195771601236	0.32674577800423066	0.06495628212898114	-0.06361235525679065;0.19101627068881538	0.004219318588019793	0.9806897135756922	0.034028836749786615	0.025056278660047785	0.664688112397394	0.0018110292386170786	0.05613085018340517	0.9979133102574148	0.0922321452007306	0.9530632884601128	0.4587306918240124	0.8272768776631577	0.3723006370745799	0.7310942774808717	0.1149155204536059	0.22060068732556012	0.13071192846342086	0.3221296425041101	0.15546730348018514	0.9711923069063696	0.1421396335333052	0.26048680386999823	0.16066768740962872	0.9891790865546536	0.2556559040178452	0.9464041765834222	0.2023237081621829	0.979102105920751	0.13395039856762464
P562-PWY: myo-inositol degradation I	-0.06928009331366	0.3855355941089642	0.07983950785712414	-0.234537342809426	0.011295339517569223	0.0925771219482507	NA	NA	NA	NA	NA	NA	-0.017611262671819818	0.8783136983803628	0.11490047256277053	-0.055851044195283014	0.6692088346594951	0.1304934004873147	0.216697691863116	0.16143178330784475	0.15430238224932016	-0.1923072344162336	0.3890472443144122	0.14246557302583895	NA	NA	0.29382099091128877	NA	NA	NA	NA	NA	NA	NA	0.0550185089889123	0.7346911325754757	0.13365855209340638	-0.06363236890464759	0.22720286648032828	0.05269344374710673	-0.1669115186489768;0.03964678083968161	0.002776599013929501	-1.2075955636917637	0.005342199501361152	0.005914706630938647	0.2890815288089887	0.4946494414982937	0.07983950785712414	0.7737307569534919	0.0925771219482507	NA	NA	NA	NA	0.8996838613579872	0.11490047256277053	0.6997818271058679	0.1304934004873147	0.5538553866334186	0.15430238224932016	0.6014024399285907	0.14246557302583895	NA	NA	NA	NA	NA	NA	0.979102105920751	0.13365855209340638
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	-0.15690581992890434	0.005151587975063654	0.05608989744320225	0.05125643117227431	0.5782589156560363	0.09219948387300801	-0.03048163302027245	0.8829569730193785	0.20704568185667527	0.13481778334950378	0.653602976367976	0.3004212169947865	0.30966577037902016	0.007449074939442294	0.11558481432138187	0.3898861884933464	0.003128290029195788	0.13170167149157053	0.170729718985059	0.2693860422826287	0.15413153928649082	0.17146705969738749	0.4423962800964877	0.14239836475097753	-0.057358143869995486	0.7199630960033226	0.37653404274298036	0.15965663075066427	0.26738679059589565	0.3313173336642213	0.25316255836732304	0.0008759910018023945	0.9965495279443954	0.2020513454148517	-0.30410594559101	0.062037710375176185	0.1344034568627569	0.06329498664528269	0.3046421014078051	0.06165920346804634	-0.057557052152088145;0.18414702544265352	0.0038018573723139376	1.0265294244043237	0.03349209669168956	0.022981995052780528	0.6699332872043156	0.014495502716041178	0.05608989744320225	0.9979133102574148	0.09219948387300801	0.9430217447840556	0.20704568185667527	0.9040255726775456	0.3004212169947865	0.011924184598879109	0.11558481432138187	0.005196997951728487	0.13170167149157053	0.7105056865204332	0.15413153928649082	0.6410535718143304	0.14239836475097753	0.9028612429706998	0.15965663075066427	0.9891790865546536	0.25316255836732304	0.9997729285167744	0.2020513454148517	0.8851862182291947	0.1344034568627569
P42-PWY: incomplete reductive TCA-PWY cycle	NA	NA	NA	-0.0027977541491473173	0.9886910674386996	0.1973846854451889	-0.4040299925494877	0.4648728813080902	0.5528246491997159	-0.14129308873911084	0.19208625786627165	0.10831769356461866	-0.06606767287634116	0.565814849398634	0.11492958626002855	0.13695603901787473	0.2952785174750413	0.13062082642974707	-0.012310208607445515	0.9364092843518859	0.15385296619255262	-0.2735900562506399	0.2208688037382776	0.14280082026102087	0.2668388048784025	0.0967830244170864	0.2835437658066702	0.16033259367098202	-0.24055066330544064	0.3817741788561858	0.2529486986364419	-0.3092353229699644	0.12918243081608627	0.20325533964305967	-0.08407999799785514	0.6045914785483109	0.133692303973691	-0.06322146325455817	0.21654893808623976	0.05116011326726618	-0.1634952852583999;0.037052358749283545	0.002617357189519505	-1.2357569054681747	0.004403278557680699	0.004409934763401565	0.15546094917039857	NA	NA	0.9979133102574148	0.1973846854451889	0.6171118376110415	0.5528246491997159	0.48491705657149703	0.10831769356461866	0.6335320521192153	0.11492958626002855	0.336993765096169	0.13062082642974707	0.9903877644022452	0.15385296619255262	0.43494849034026695	0.14280082026102087	0.4606988570705631	0.16033259367098202	0.9891790865546536	0.2529486986364419	0.7946266366008026	0.20325533964305967	0.979102105920751	0.133692303973691
PWY-7165: L-ascorbate biosynthesis VI (engineered pathway)	-0.10977206380141392	0.0499669279514785	0.055999098092371184	-0.0325679770212358	0.723916420080043	0.09220062385570207	NA	NA	NA	NA	NA	NA	0.2228089039898347	0.05347935795077387	0.11525419310380698	0.3986555619142591	0.002527585471366432	0.13175751821636986	-0.06441529169729925	0.6764037126899283	0.1538914026400064	NA	NA	NA	0.07137569623005871	0.6555458638027638	0.4416352627950128	0.15967462894122753	0.060206819564664116	0.8261976492702751	0.25209592661791785	NA	NA	NA	NA	NA	NA	0.06318045538897925	0.37206980373899645	0.07078225626810297	-0.07555276689650257;0.20191367767446106	0.005010127802403403	0.8926030155024972	0.02378739971482797	0.018753167813583594	0.6528939173303555	0.08980839913745915	0.055999098092371184	0.9979133102574148	0.09220062385570207	NA	NA	NA	NA	0.07430630263127326	0.11525419310380698	0.00426789022214332	0.13175751821636986	0.8941207415255574	0.1538914026400064	NA	NA	0.8844210018763791	0.15967462894122753	0.9891790865546536	0.25209592661791785	NA	NA	NA	NA
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0.015330201700942318	0.8582276137603561	0.08582059908421527	-0.0018937696030165254	0.9836091538877488	0.092179697897704	-0.0337243469179366	0.8688165565042859	0.2041896338594257	-0.1883783723462406	0.08223714945404527	0.10839733685675601	0.02292840682326975	0.8420044157442306	0.11490202045495712	0.06719200437983115	0.6072928276899654	0.1305047764258985	-0.035478366720504605	0.8181518856915981	0.15386361199079215	-0.4705430799318419	0.03593483700674724	0.14409091652029402	-0.17810847348868394	0.2664729437825785	0.2272195301562052	0.1599399792223147	-0.009298769632700349	0.9729405994551454	0.2520401947874973	0.21447277521483485	0.2911149651711399	0.20263138267636735	-0.11935454569289168	0.4624479626020831	0.13375219912922978	-0.0629450715577566	0.165398464672178	0.04537752529126393	-0.1518850211286339;0.025994878013120712	0.002059119801559298	-1.3871420081578305	0.005953427964168178	0.006467959326548686	0.25756684168169786	0.8955418578368931	0.08582059908421527	0.9979133102574148	0.092179697897704	0.9360464090909272	0.2041896338594257	0.30341485532871226	0.10839733685675601	0.8667087017807361	0.11490202045495712	0.6436871402095794	0.1305047764258985	0.9317085338629344	0.15386361199079215	0.2908931183930494	0.14409091652029402	0.7273794396020759	0.1599399792223147	0.9891790865546536	0.2520401947874973	0.9408987214071324	0.20263138267636735	0.979102105920751	0.13375219912922978
PWY-6435: 4-hydroxybenzoate biosynthesis V	-0.29512767982055743	0.0014867607524955413	0.09288761789984627	0.08192493076815244	0.3743961465209833	0.09222988055441056	NA	NA	NA	NA	NA	NA	-0.5343873713458656	4.9931475821851315e-06	0.11693098136800495	-0.3923263098313039	0.002949175898022816	0.13171708875439336	0.2945801501208531	0.05759393026790525	0.15468368615846398	-0.3170532657527784	0.1562576657611882	0.14302763354686018	0.3882145934405742	0.016214961941684054	0.6330224073088127	0.16112035873771047	0.4165126192915213	0.1323952290154418	0.254756950479473	0.11720210396515275	0.5632065803971716	0.20222472660565666	-0.137791638589499	0.3963490229695026	0.13379175551523947	-0.062481659907100494	0.5589935339003835	0.10692742174640149	-0.2720594065300474;0.14709608671584642	0.011433473521332815	-0.584337103491446	0.0801527863623328	0.09203364295770546	0.8201174409071066	0.0055145307910743745	0.09288761789984627	0.9979133102574148	0.09222988055441056	NA	NA	NA	NA	1.6552087654330246e-05	0.11693098136800495	0.004919273157835628	0.13171708875439336	0.4190454926388968	0.15468368615846398	0.3808811723049743	0.14302763354686018	0.15437195658885525	0.16112035873771047	0.9891790865546536	0.254756950479473	0.9540315356134216	0.20222472660565666	0.979102105920751	0.13379175551523947
PWY-4321: L-glutamate degradation IV	-0.12705518659995166	0.1306552956744318	0.08405773556356128	0.05820432107386974	0.6733178573617056	0.13805617177505702	NA	NA	NA	NA	NA	NA	0.12048301432745215	0.2953279981278793	0.11500244062043173	0.3262584625411187	0.01315314640940904	0.1313330744567495	-0.044091771989738064	0.7750845023298233	0.15387020165540724	NA	NA	NA	0.13438455052360654	0.4013809754835781	0.40258334770894905	0.15980387781800628	0.055513516974725896	0.8395492681526829	0.2520873731009906	NA	NA	NA	NA	NA	NA	0.058419488145756426	0.3343651670709171	0.06051583374185639	-0.060191545988282094;0.17703052227979493	0.0036621661334720044	0.9653587257007417	0.011305629887590348	0.0073635811499504445	0.39139686672517615	0.2011598514534648	0.08405773556356128	0.9979133102574148	0.13805617177505702	NA	NA	NA	NA	0.3583086086796461	0.11500244062043173	0.019380707246626255	0.1313330744567495	0.9213680562906632	0.15387020165540724	NA	NA	0.7690890064332148	0.15980387781800628	0.9891790865546536	0.2520873731009906	NA	NA	NA	NA
PWY-5971: palmitate biosynthesis II (bacteria and plants)	0.1215958850743339	0.0299518871976443	0.05601622800556185	-0.2007222486942257	0.1889372012096293	0.1527880942223672	0.2018649523104775	0.07895184445198078	0.11490489039051277	0.015780250640686555	0.8840017662746698	0.10815933656034256	0.2786383354004264	0.01592317647359433	0.11545443798028925	0.2950773943585682	0.02474756864884713	0.13117604149546253	-0.1695958599197824	0.2725674029479055	0.15412783545765107	0.3464935901163963	0.12146697660980126	0.14319999077425133	-0.046189836922793735	0.7727928050106749	0.44964223094303457	0.15964509533951746	-0.05451534779641519	0.8423951423765053	0.2520856433797383	-0.3955600157778497	0.05317303182563492	0.20401767470457707	-0.07338193752407655	0.6512996082007738	0.1336782400566959	0.05457999178503305	0.3798886628969791	0.06215681731340077	-0.06724737014923246;0.17640735371929855	0.0038634699385314774	0.878101456029117	0.01884659646189567	0.02700809950162286	0.555186722588132	0.05875177873384075	0.05601622800556185	0.9979133102574148	0.1527880942223672	0.4721228981065213	0.11490489039051277	0.9776600797681764	0.10815933656034256	0.024200928864199327	0.11545443798028925	0.03432996054991588	0.13117604149546253	0.7142319406941464	0.15412783545765107	0.35216684585431585	0.14319999077425133	0.9028612429706998	0.15964509533951746	0.9891790865546536	0.2520856433797383	0.503259135701841	0.20401767470457707	0.979102105920751	0.1336782400566959
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	-0.18759559290828	0.016861272507519898	0.07850111278842706	0.07620316824384388	0.4722385437919525	0.10600829427456317	-0.026804619725217516	0.95779579847184	0.5065138837582532	0.06722876128561378	0.8965243241391225	0.5169327104454264	-0.11302825963973527	0.3261681465136436	0.11498995055978575	0.5904504659419763	9.773399322956633e-06	0.133280481980509	0.23794918886284705	0.12437672672928395	0.1543949893623918	0.07079190731968346	0.7509862009978631	0.14218193139747706	0.04643539242957157	0.7716186967627214	0.5420927360342596	0.15964532222069006	0.32582360797337845	0.23740979165380935	0.25370561512216955	0.041509710734979326	0.8376503523326854	0.2020730936644355	-0.3229912049776847	0.04760105270969362	0.1345017668778914	0.05396521482639953	0.470934978320932	0.07485202865927693	-0.09274476134578323;0.20067519099858228	0.005602826194409215	0.7209586138546327	0.048892701022751624	0.037341397300320586	0.7024569452557046	0.03718594153009794	0.07850111278842706	0.9979133102574148	0.10600829427456317	0.9766819128079044	0.5065138837582532	0.9776600797681764	0.5169327104454264	0.3901045161427384	0.11498995055978575	2.314161218998927e-05	0.133280481980509	0.5305964568481917	0.1543949893623918	0.8647069685775395	0.14218193139747706	0.9028612429706998	0.15964532222069006	0.9891790865546536	0.25370561512216955	0.9799602769918871	0.2020730936644355	0.8851862182291947	0.1345017668778914
