	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	asthma_Effect	asthma_Pvalue	asthma_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	RE_Qvalue	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	asthma_Qvalue	asthma_SE_RE	migraine_Qvalue	migraine_SE_RE	CD_Effect	CD_Pvalue	CD_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	CD_Qvalue	CD_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	STH_Effect	STH_Pvalue	STH_SE	cirrhosis_Qvalue	cirrhosis_SE_RE	STH_Qvalue	STH_SE_RE
s__Alistipes_inops	0.02154554024511973	0.7351992044750868	0.0637031883191961	-0.28101131286714515	0.045033142717243464	0.14020108669854792	-0.20547960916067634	0.4606357836306223	0.2785029995629253	NA	NA	NA	-0.06497952634823341	0.7708295425384109	0.14217492288849962	0.08206058137194025	0.6132921487691566	0.13368950300009785	-0.11200861653755863	0.17428979742195283	0.0824472890290305	-0.2736053030344584;0.04958806995934113	0.0067975554682364915	-1.3585482052432227	0.03411574074490827	0.033439506729807826	0.28964707341346113	0.6795831576289247	0.8665055058804721	0.0637031883191961	0.4863155375126045	0.14020108669854792	0.7822866325451086	0.2785029995629253	NA	NA	0.9410505461943744	0.14217492288849962	0.8570853010749083	0.13368950300009785	-0.4650481721445637	6.186842777622381e-05	0.11610040865873042	NA	NA	NA	NA	NA	NA	0.2973151444642334	0.1444244708502345	0.2031645558747796	0.0012786141740419588	0.11610040865873042	NA	NA	NA	NA	0.3296645530277092	0.2031645558747796	-0.2206859233402116	0.09231844315367672	0.13086449496333644	NA	NA	NA	0.12480085833737778	0.13086449496333644	NA	NA
s__Roseburia_intestinalis	-0.3611443860020553	2.146695645866004e-05	0.08499395132532338	0.06745805663296947	0.8944745215958452	0.508562710443124	-0.003479147005502137	0.9743407591659404	0.10816684413330904	-0.5037928195912597	1.618486251082628e-05	0.11670663922521918	0.481808382789511	0.031769350793080485	0.14418490156896038	0.15978606608278453	0.32547565446683546	0.13384634441406842	-0.10946432087196331	0.1669084938778187	0.07919538045420642	-0.26468726656220787;0.045758624818281274	0.0062719082852865	-1.3822058842846203	0.05818008904625742	0.04970905552914829	0.27997547204480455	0.7554024675967992	0.0005390591288507965	0.08499395132532338	0.9918058821823116	0.508562710443124	0.9950404923863144	0.10816684413330904	0.00018882339595963996	0.11670663922521918	0.2905838781654897	0.14418490156896038	0.6974478310003617	0.13384634441406842	-0.05214889504156632	0.6491324183773994	0.1146210726499427	-0.24283796944378336	0.11688147426443447	0.1544175095533507	-0.010569584304090444	0.9692442974173232	0.25204059251799643	-0.2406033709062179	0.2366498086845737	0.2027810647419756	0.7690358587146261	0.1146210726499427	0.4277861958078301	0.1544175095533507	0.9882440977233242	0.25204059251799643	0.43593385810316215	0.2027810647419756	-0.2996221846298434	0.022636229293925475	0.1311979598770208	-0.08748964858378197	0.5845932754880422	0.15970015806951118	0.03645098687771823	0.1311979598770208	0.7186743019761253	0.15970015806951118
s__Bacteroides_finegoldii	0.0072551499471613405	0.8995959930088101	0.057502185794363676	0.09842800564405604	0.6447570321101697	0.2134829394950524	0.132273854084185	0.4906010744026679	0.19188112650390088	-0.33740521837907506	0.003584888727976381	0.11571287483966845	-0.4020787430749643	0.07262579624502025	0.14356642088497673	0.08892095017297245	0.5839648558844827	0.1336992954797239	-0.10913329739711641	0.20579866411537084	0.08625755763416917	-0.278198110360088;0.05993151556585516	0.007440366249012017	-1.265202729944738	0.04098688802077304	0.05201198239678537	0.3301353570184074	0.677818178929273	0.9448618370839372	0.057502185794363676	0.9592235912561108	0.2134829394950524	0.8190543360790302	0.19188112650390088	0.015683888184896667	0.11571287483966845	0.3817076732877808	0.14356642088497673	0.8368923093885897	0.1336992954797239	0.0754329799417721	0.8511288529327987	0.4019270502259861	-0.4316044155194121	0.005694362950986809	0.15563244029997134	0.5555277411322659	0.04634217293683191	0.2568542056249729	-0.24480451888870616	0.2286246727216981	0.20280672277770587	0.9312350979147092	0.4019270502259861	0.1219880138554452	0.15563244029997134	0.3298980454247905	0.2568542056249729	0.4326667759421156	0.20280672277770587	-0.32169693716411435	0.014470107488070441	0.13130912980649376	NA	NA	NA	0.025150424919741482	0.13130912980649376	NA	NA
s__Bacteroides_stercoris	0.06867114666393379	0.2201570232705583	0.05600729785530003	0.07328608969404303	0.4269302253100158	0.09224692512057424	0.1931543906863342	0.2463132495346301	0.16660565693226487	-0.31638127032845176	0.00626855031773024	0.11561482217798953	-0.5018594506459	0.025381420189773626	0.14435752635517402	-0.2325492080418476	0.15292355749395095	0.13408418491919272	-0.108862983828086	0.11092701325693799	0.06829374712603582	-0.2427187281951162;0.02499276053894421	0.004664035896514927	-1.5940402805425191	0.032310360718851086	0.03201925318752435	0.2049931204988214	0.663906313216813	0.4252605748644972	0.05600729785530003	0.9592235912561108	0.09224692512057424	0.5708671783332014	0.16660565693226487	0.024770884320063045	0.11561482217798953	0.29004666255939504	0.14435752635517402	0.5039514550514674	0.13408418491919272	0.04536444621412893	0.9229772986298491	0.4692029494368592	-0.04098208049047302	0.790560292125241	0.15386765807183828	0.3429500983877154	0.21394255604724446	0.2538847908152796	-0.2224676045223003	0.27360989827439336	0.2026753652874172	0.9553411959627821	0.4692029494368592	0.8875615549626941	0.15386765807183828	0.7364010020286116	0.2538847908152796	0.456016497123989	0.2026753652874172	-0.1454663970691494	0.2663622076029294	0.13064040089327347	-0.35957471781110023	0.025770418546163718	0.1609085416950072	0.3102836354523486	0.13064040089327347	0.07047420582012119	0.1609085416950072
s__Firmicutes_bacterium_CAG_94	0.04502919114858153	0.4212766599563576	0.0559919471254291	-0.11361151336043952	0.2180633939018357	0.09224004411763136	-0.0299630224517053	0.9178793040736202	0.2906056994196332	NA	NA	NA	0.4230592216814635	0.0590238842897896	0.14371860027422664	0.1746964301714994	0.2824681625263142	0.13388792560270446	0.10543783322916206	0.12193581962649569	0.06816958324743046	-0.028174549935801624;0.23905021639412574	0.004647092080128352	1.5466991025375876	0.015230825141514756	0.01553439754769693	0.22005604948219143	0.5372355409180816	0.668517270548759	0.0559919471254291	0.8146191971379356	0.09224004411763136	0.9950404923863144	0.2906056994196332	NA	NA	0.35367937120160753	0.14371860027422664	0.6583869070819929	0.13388792560270446	0.2321850308954908	0.043498476775037036	0.11500618410549784	NA	NA	NA	NA	NA	NA	0.017927431051909002	0.9294783154553692	0.2020553942987877	0.1526550317010734	0.11500618410549784	NA	NA	NA	NA	0.9759522312281378	0.2020553942987877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
s__Anaeromassilibacillus_sp_An250	-0.013414326559081459	0.8599090163088454	0.07600616311980564	-0.059071299590763036	0.5219444499864838	0.09224831731574124	0.03677481339164028	0.7339677953334927	0.10820823780632044	-0.029405570462176605	0.7982330001504641	0.11490445458151707	-0.0506800423101429	0.8202697717399984	0.1421602336854806	0.1458282034428951	0.36943079468375695	0.13381076875299627	0.10299568615866861	0.14087189937938693	0.06994367076863735	-0.034093908547860596;0.24008528086519781	0.004892117080591534	1.4725519125148883	0.01711310500182888	0.02669313580447718	0.2469858548682231	0.5488593175989852	0.9166954607820712	0.07600616311980564	0.9592235912561108	0.09224831731574124	0.9187451445953146	0.10820823780632044	0.8472799803828681	0.11490445458151707	0.9509255699101148	0.1421602336854806	0.7270258472028288	0.13381076875299627	0.30382958707137503	0.00834832526144802	0.11518959976611268	NA	NA	NA	0.3819402253115911	0.16699452087391378	0.2543263893958218	0.6220842018979327	0.002714113178889319	0.2068805978992644	0.05175961662097772	0.11518959976611268	NA	NA	0.6383533683916726	0.2543263893958218	0.02714113178889319	0.2068805978992644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
s__Phascolarctobacterium_succinatutens	0.015956084349402717	0.7756604869996775	0.05599045221060914	0.12470269050383655	0.17654807639409054	0.09227256190219496	0.19693004278085866	0.06943759119626636	0.10846781636456336	-0.13724172809761329	0.2333612737299745	0.11503342466085073	-0.011603427330145964	0.958511727068894	0.1421386143922212	0.0028542170730940838	0.9859714271178992	0.13363334047699374	0.101507188639272	0.21562680179594929	0.08197694005193296	-0.059167613862516594;0.26218199114106056	0.0067202187002782104	1.2382407610599577	0.033898324273498884	0.061250874150781766	0.3411629535264677	0.7115756653858573	0.8764963503096356	0.05599045221060914	0.8086884529117029	0.09227256190219496	0.2633482903130478	0.10846781636456336	0.36416249722193467	0.11503342466085073	0.9936864693466516	0.1421386143922212	0.9973270169919368	0.13363334047699374	-0.011112123722996409	0.9227271937161016	0.11455916517112374	-0.0297213001485852	0.8472583391315003	0.15386000288729568	0.2568626027462441	0.350553464319885	0.2530760185003053	-0.05718530681039584	0.7777522030973549	0.20209262775876444	0.9553411959627821	0.11455916517112374	0.9224640316499912	0.15386000288729568	0.8020238350348884	0.2530760185003053	0.8781073260776588	0.20209262775876444	0.02314016704169897	0.8594766877845467	0.1304723333618727	0.9916536629739476	4.777093261358338e-09	0.1691501927145428	0.8754669517433289	0.1304723333618727	1.490329160908707e-07	0.1691501927145428
s__Allisonella_histaminiformans	0.07657713838409336	0.17126076210256214	0.05597073232455483	0.1582209927045057	0.23644439261819586	0.13364152816436686	0.2934666289265264	0.006963691023081253	0.1087487133177125	-0.1573401617341574	0.1720139504576366	0.11507588376968335	0.12989957519295847	0.5604836269767279	0.1422872401374481	0.02729745969132971	0.8664590597683832	0.13363949585438425	0.0999124640513942	0.11823003957173794	0.0639543719832396	-0.025438105035755415;0.22526303313854382	0.004090161695770582	1.5622460349947314	0.01873398372272014	0.02239930323102816	0.21675507254818624	0.604014053485447	0.35893597645738473	0.05597073232455483	0.8146191971379356	0.13364152816436686	0.05276335121334642	0.1087487133177125	0.29290177063940753	0.11507588376968335	0.8320621920733658	0.1422872401374481	0.9651152893459712	0.13363949585438425	0.4163040021794278	0.0003263531932766739	0.11585142536563095	-0.203697267946278	0.18793246792313048	0.1542499739965715	NA	NA	NA	NA	NA	NA	0.0046693610730354895	0.11585142536563095	0.5132603662238382	0.1542499739965715	NA	NA	NA	NA	0.09473658006942123	0.4688072352043123	0.1305411311221848	NA	NA	NA	0.5032783554399236	0.1305411311221848	NA	NA
s__Klebsiella_variicola	-0.07367155430302587	0.18812678978189007	0.05597543546918565	-0.05232992165611065	0.6536427208421539	0.11662370094945496	NA	NA	NA	0.31086322666403604	0.007224907762753169	0.11559011849601275	NA	NA	NA	NA	NA	NA	0.0991705552823118	0.20007568524545039	0.07739621608160353	-0.05252602823763111;0.25086713880225475	0.005990174263750266	1.2813359658016132	0.0349266198261215	0.027683798439426057	0.3231991838580352	0.6965136790535685	0.37625357956378025	0.05597543546918565	0.9592235912561108	0.11662370094945496	NA	NA	0.02809686352181788	0.11559011849601275	NA	NA	NA	NA	NA	NA	NA	-0.05085323117917704	0.7417522884519345	0.15387637375391952	0.03689185514211338	0.8929551176806839	0.2520602710070658	0.21277263078359696	0.294934072022803	0.2026222358637499	NA	NA	0.8794542413079561	0.15387637375391952	0.9700447681279372	0.2520602710070658	0.481237674161564	0.2026222358637499	0.4893294011872912	0.00022532787880846832	0.13240605183672174	-0.03679122008901372	0.8181024360847804	0.15963731545264992	0.0005874619697506495	0.13240605183672174	0.8912660685801673	0.15963731545264992
s__Streptococcus_thermophilus	-0.2262948066324041	0.0016504520395801414	0.07191175936597921	-0.12887497583249474	0.16266685795318536	0.09230685670389756	0.3070946007827082	0.39287064343541456	0.3594175159465338	NA	NA	NA	0.13227451323294942	0.5533440034004313	0.14229276554765494	-0.11268807666308348	0.4877919683204728	0.1337392901208623	-0.09846972762912841	0.1320741848843241	0.06538613108132406	-0.22662654454852355;0.02968708929026674	0.004275346137784092	-1.505972688713706	0.0175316832386524	0.019257653369060542	0.2346856669867605	0.5299768849432732	0.01423522805255671	0.07191175936597921	0.8086884529117029	0.09230685670389756	0.7378222593802329	0.3594175159465338	NA	NA	0.828183740188725	0.14229276554765494	0.8190536781500476	0.1337392901208623	0.15418592721518204	0.17897334647494367	0.11472826053536532	-0.3962611761970201	0.010989054340739714	0.15535406020393985	NA	NA	NA	-0.00624440679513893	0.9754075633831776	0.20205182813075384	0.3709025163667448	0.11472826053536532	0.1340664629570245	0.15535406020393985	NA	NA	0.9905647483058984	0.20205182813075384	-0.2561138568871721	0.05100321403176721	0.1310017474291138	NA	NA	NA	0.07397154882752993	0.1310017474291138	NA	NA
s__Collinsella_intestinalis	-0.002302025341933595	0.9799917579311296	0.09179007069996814	0.25175315661915315	0.10242564782767327	0.1541465890586781	0.06696745759369623	0.5360117408477623	0.10821183282926276	-0.1724451680885628	0.1345473338434761	0.1151115952089672	0.41718531571907946	0.06259811879674469	0.1436752310050297	0.11353476233261045	0.4845318329865234	0.13374088859742558	0.09721382236103436	0.21221058944184534	0.07792629277728179	-0.05552171148243794;0.24994935620450665	0.006072507106010641	1.247509908355034	0.027745532672816993	0.036860547412391136	0.3380734218004571	0.5890629962182838	0.9843472768552679	0.09179007069996814	0.7234879310848019	0.1541465890586781	0.8314512830473162	0.10821183282926276	0.2534192192382228	0.1151115952089672	0.35367937120160753	0.1436752310050297	0.8190536781500476	0.13374088859742558	0.6655414898033376	0.01808533470371665	0.2815478482493631	NA	NA	NA	-0.16445898230892148	0.549169655706826	0.25246452529199986	0.2779273692382638	0.17215860764610574	0.20302444099407996	0.09091546634841342	0.2815478482493631	NA	NA	0.8419715086173223	0.25246452529199986	0.3689113020987981	0.20302444099407996	-0.16263968072951634	0.21413274381525574	0.1306834825414061	NA	NA	NA	0.2575751331518781	0.1306834825414061	NA	NA
s__Intestinibacter_bartlettii	-0.13442769299275067	0.2296042377902905	0.11189449674199073	-0.09589925175645628	0.6180543414610833	0.19233328970224686	0.10010597292374003	0.35515763938993405	0.10826580811239024	0.08994247309395012	0.4344794042590837	0.1149563235288002	0.4385001218929481	0.05043418758818735	0.1438354331880535	0.2516004600070681	0.12216151969310507	0.13416094060222455	0.09641100848965282	0.3044582877649631	0.09388368983866903	-0.08760102359413847;0.28042304057344414	0.008814147217723407	1.026919677478876	0.059145680924073046	0.06656436033895267	0.4288406370347955	0.7544241473876089	0.436055107063913	0.11189449674199073	0.9592235912561108	0.19233328970224686	0.6983231117813404	0.10826580811239024	0.5632140425580715	0.1149563235288002	0.3272765413199646	0.1438354331880535	0.4505957693598137	0.13416094060222455	0.5625314919336359	0.0012513532877154177	0.17432518958180726	-0.1347607905718088	0.38299171498431017	0.15402603601959527	NA	NA	NA	0.3748464071259999	0.06664057959736337	0.2038179996028132	0.01293065063972598	0.17432518958180726	0.6939354835854333	0.15402603601959527	NA	NA	0.1943683571589765	0.2038179996028132	-0.387633213499008	0.003302474739973229	0.13168752048083127	NA	NA	NA	0.0066352474133407075	0.13168752048083127	NA	NA
s__Fretibacterium_fastidiosum	-0.12715067043623882	0.023322158233832768	0.056060047010460315	0.028565385023201325	0.7568152478425694	0.09224590316797784	NA	NA	NA	NA	NA	NA	0.37376019945130295	0.0949836221132632	0.14337305535978162	0.09261379847770848	0.5684553939851358	0.1337048916671729	0.09626997502868694	0.275836151974747	0.08834370717971328	-0.0768836910435511;0.269423641100925	0.007804610598254925	1.0897207973494891	0.03141033367309046	0.026751685189465357	0.4007430887180286	0.7545574157471222	0.08366361525152707	0.056060047010460315	0.9592235912561108	0.09224590316797784	NA	NA	NA	NA	0.4380877264815812	0.14337305535978162	0.8359638146840231	0.1337048916671729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25479181434200643	0.052202318156896216	0.1309962620586063	NA	NA	NA	0.0752125505023702	0.1309962620586063	NA	NA
s__Bacteroides_coprophilus	NA	NA	NA	NA	NA	NA	0.09952616372220392	0.3580235243142913	0.10828209736666368	-0.17542655159891313	0.12796396925605594	0.11511902900573692	NA	NA	NA	NA	NA	NA	-0.09508580125074416	0.21855496697828247	0.07728167528411405	-0.2465578848076077;0.056386282306119376	0.005972457334719243	-1.2303796585824003	0.013434690206771896	0.013543352263777241	0.343443519537301	0.39005798913384127	NA	NA	NA	NA	0.6983231117813404	0.10828209736666368	0.24493103490416954	0.11511902900573692	NA	NA	NA	NA	NA	NA	NA	-0.19009756579892695	0.21898680444081656	0.15419860155868734	0.29848368927487506	0.2786408530418976	0.25343837031024674	-0.22683107359675755	0.26437043012861644	0.2027000451709801	NA	NA	0.5204491586060964	0.15419860155868734	0.7812631768509739	0.25343837031024674	0.4549409661245791	0.2027000451709801	-0.2426009981817357	0.06441849117534762	0.13094700790657954	NA	NA	NA	0.09043365107308418	0.13094700790657954	NA	NA
s__Anaerotruncus_sp_CAG_528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.18739610549438926	0.4012506243369491	0.1424490443569377	-0.09981481436944856	0.5387951354184957	0.13371645828967926	-0.09293146912540415	0.2513732124339274	0.08101989603530987	-0.2517304653546115;0.0658675271038032	0.006564223553572421	-1.1470203452853482	0.0021471838013059196	0.002363685653370777	0.3838450813125674	0.08098000116767083	NA	NA	NA	NA	NA	NA	NA	NA	0.7845782390229405	0.1424490443569377	0.8332213347652572	0.13371645828967926	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.26099314722223244	0.19954301265274746	0.20290971341278294	NA	NA	NA	NA	NA	NA	0.4029233909334323	0.20290971341278294	NA	NA	NA	0.14064378862106272	0.3798642228927872	0.1598210317494	NA	NA	0.5231549723282577	0.1598210317494
s__Bilophila_wadsworthia	0.1885288088336392	0.0007787115752022622	0.0561055417652592	0.1109017256341795	0.22948727004192196	0.09228884816039272	-0.023738651501093052	0.8263341165981892	0.10819529071653157	-0.4773642026804058	4.274857839845732e-05	0.11652316895405515	-0.09697396355450942	0.6638118443004961	0.1422209345990312	0.10000668277358488	0.5380156596169564	0.13371677830407236	-0.09035614809386859	0.3898343788824099	0.10507533685655611	-0.2963038083327186;0.11559151214498138	0.01104082641551874	-0.8599177580293512	0.08988963747623208	0.10925850533465634	0.511657622283163	0.85735716611205	0.010420661246289152	0.0561055417652592	0.8146191971379356	0.09228884816039272	0.9573179364388452	0.10819529071653157	0.0004028231426008479	0.11652316895405515	0.9147651025116592	0.1422209345990312	0.8332213347652572	0.13371677830407236	-0.19408156464757398	0.40259988344866704	0.2318812215455581	-0.39793838394320896	0.010661555781436587	0.15536674430526384	0.7355384829014094	0.009166358085145994	0.2604217516131893	0.18508416139095132	0.3619237384587956	0.2024834673832798	0.5921854310395198	0.2318812215455581	0.1340664629570245	0.15536674430526384	0.3163767692895551	0.2604217516131893	0.5428856076881934	0.2024834673832798	-0.6877864530688891	3.157285503453841e-07	0.13426993905900372	-0.3467772570394789	0.03143578999203348	0.1608190542671108	2.23046943631094e-06	0.13426993905900372	0.07947916714966956	0.1608190542671108
